Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
01/04/2017,50.77551,607.70995,685.56465
02/04/2017,162.43905,937.12646,1186.19612
03/04/2017,365.58944,843.96873,1404.53139
04/04/2017,342.81045,982.93418,1508.5695
05/04/2017,396.58746,1156.05031,1764.14259
06/04/2017,375.05613,1208.66049,1783.73855
07/04/2017,317.54846,1148.67143,1635.57224
08/04/2017,775.70075,1125.22655,2314.61779
09/04/2017,229.02165,852.69371,1203.85531
10/04/2017,241.67687,848.94553,1219.51152
11/04/2017,154.68261,770.08951,1007.26611
12/04/2017,188.91131,813.1722,1102.83215
13/04/2017,213.84399,902.21361,1230.10312
14/04/2017,67.48064,635.74097,739.20977
15/04/2017,105.34926,586.95853,748.4918
16/04/2017,92.39417,689.48113,831.1502
17/04/2017,128.69165,642.58312,839.90754
18/04/2017,216.58401,814.62348,1146.71431
19/04/2017,178.36503,765.12926,1038.6185
20/04/2017,127.28531,871.42842,1066.59648
21/04/2017,413.94084,1126.78925,1761.48965
22/04/2017,166.19756,688.94419,943.77682
23/04/2017,80.23787,479.38359,602.41328
24/04/2017,252.56663,799.94217,1187.2056
25/04/2017,374.37287,848.20157,1422.23193
26/04/2017,465.40672,926.3224,1639.93609
27/04/2017,410.73194,1154.95192,1784.73211
28/04/2017,287.66211,942.31376,1383.38951
29/04/2017,135.17376,823.86214,1031.12564
30/04/2017,234.64988,851.36884,1211.16027
01/05/2017,127.94909,621.35915,817.54499
02/05/2017,345.21491,909.93053,1439.25267
03/05/2017,378.18532,931.52217,1511.39824
04/05/2017,292.98558,817.39709,1266.63537
05/05/2017,167.61041,671.22791,928.22695
06/05/2017,220.19431,686.37285,1023.99939
07/05/2017,132.24831,670.23023,873.00814
08/05/2017,246.66981,788.72057,1166.94234
09/05/2017,181.76541,799.8424,1078.54547
10/05/2017,176.44429,926.26265,1196.8068
11/05/2017,438.26452,1467.88869,2139.88494
12/05/2017,129.06715,708.32833,906.22858
13/05/2017,31.66803,454.85323,503.41019
14/05/2017,40.01403,447.83323,509.18719
15/05/2017,86.42993,636.59207,769.11602
16/05/2017,94.97361,440.54041,586.16452
17/05/2017,463.90299,1025.44456,1736.75259
18/05/2017,259.16163,1000.02647,1397.4021
19/05/2017,245.37928,1043.30635,1419.54932
20/05/2017,47.93603,438.99859,512.49947
21/05/2017,42.59156,472.45365,537.75978
22/05/2017,211.52108,847.60247,1171.9303
23/05/2017,283.01894,1027.99491,1461.9512
24/05/2017,213.51232,913.79364,1241.17457
25/05/2017,339.18369,1060.55409,1580.62851
26/05/2017,283.92331,1177.83592,1613.17893
27/05/2017,102.66892,770.3679,927.79135
28/05/2017,70.58182,752.72574,860.94965
29/05/2017,45.95369,525.97782,596.43912
30/05/2017,85.43029,586.31974,717.31103
31/05/2017,247.96044,901.00906,1281.20973
01/06/2017,86.19822,597.74264,729.91139
02/06/2017,205.92727,1322.88183,1638.63256
03/06/2017,123.09937,690.14634,878.89608
04/06/2017,53.33018,343.63417,425.40599
05/06/2017,53.7493,331.43398,413.84842
06/06/2017,124.9481,455.39335,646.97771
07/06/2017,126.35286,443.56548,637.3038
08/06/2017,60.27009,413.41542,505.8282
09/06/2017,75.80781,468.38845,584.62546
10/06/2017,50.33376,336.73738,413.91474
11/06/2017,47.29161,280.65716,353.16987
12/06/2017,140.77017,628.80627,844.65086
13/06/2017,243.5554,953.94209,1327.38847
14/06/2017,217.67456,1239.71185,1573.47483
15/06/2017,149.57682,954.9857,1184.33366
16/06/2017,293.75787,998.88614,1449.30862
17/06/2017,160.13275,794.39113,1039.92458
18/06/2017,44.55483,620.5508,688.86722
19/06/2017,130.10215,1244.15602,1443.64313
20/06/2017,235.25513,1402.03541,1762.75493
21/06/2017,387.46981,1020.89189,1615.00396
22/06/2017,261.3159,656.96371,1057.64246
23/06/2017,263.80553,439.76647,844.26262
24/06/2017,235.02158,313.35104,673.71242
25/06/2017,251.7595,303.43519,689.46105
26/06/2017,265.28545,745.01009,1151.77541
27/06/2017,377.53526,1262.10675,1840.98605
28/06/2017,328.38478,912.82178,1416.33806
29/06/2017,210.6163,855.31655,1178.257
30/06/2017,258.12523,901.45367,1297.24015
01/07/2017,174.96041,692.33113,960.59998
02/07/2017,147.11207,623.61715,849.18584
03/07/2017,187.86798,764.82885,1052.88903
04/07/2017,227.64003,784.51264,1133.5558
05/07/2017,222.28813,937.95534,1278.79238
06/07/2017,347.03495,1370.49318,1902.606
07/07/2017,193.83641,899.4073,1196.61895
08/07/2017,207.18345,691.80077,1009.47767
09/07/2017,41.90405,429.52182,493.77376
10/07/2017,175.91297,819.88341,1089.61285
11/07/2017,118.01923,574.84261,755.80289
12/07/2017,315.50121,770.81646,1254.5782
13/07/2017,103.53924,623.01978,781.77774
14/07/2017,441.48903,866.6455,1543.58594
15/07/2017,162.3913,546.959,795.95547
16/07/2017,267.11201,442.74339,852.30945
17/07/2017,174.08153,714.17138,981.09263
18/07/2017,121.08187,904.77393,1090.43024
19/07/2017,72.90956,613.41265,725.20577
20/07/2017,224.98176,528.31943,873.2866
21/07/2017,97.40013,448.00484,597.34963
22/07/2017,82.4824,475.34121,601.81237
23/07/2017,306.5548,738.7129,1208.75699
24/07/2017,392.55545,924.03051,1525.94048
25/07/2017,255.70901,914.39214,1306.47381
26/07/2017,164.28037,658.52672,910.41974
27/07/2017,152.57393,484.00886,717.95228
28/07/2017,84.18498,309.99292,439.07472
29/07/2017,161.70493,546.55467,794.49872
30/07/2017,76.94069,271.95748,389.9315
31/07/2017,79.98367,308.3199,430.95985
01/08/2017,115.29024,490.96852,667.74442
02/08/2017,90.79988,478.2468,617.47131
03/08/2017,57.82966,271.58278,360.25369
04/08/2017,85.95896,457.26302,589.06492
05/08/2017,276.45697,868.58605,1292.48079
06/08/2017,60.34255,392.85544,485.37944
07/08/2017,170.59889,489.20527,750.78658
08/08/2017,373.59241,901.6854,1474.51906
09/08/2017,556.66064,1042.59863,1896.13303
10/08/2017,261.52901,848.12222,1249.12777
11/08/2017,326.42532,776.28204,1276.79387
12/08/2017,383.76773,816.14617,1404.5818
13/08/2017,80.66116,455.66853,579.34727
14/08/2017,83.55529,703.89989,832.01618
15/08/2017,620.73944,1376.97317,2328.76035
16/08/2017,234.20798,493.74054,852.85442
18/08/2017,60.54095,326.33545,419.16361
19/08/2017,259.31877,750.18136,1147.7979
20/08/2017,85.93333,488.85545,620.618
21/08/2017,60.6409,324.23874,417.22013
22/08/2017,75.40914,520.58564,636.21134
23/08/2017,244.71753,949.09615,1324.32444
24/08/2017,264.26283,794.4583,1199.65563
25/08/2017,410.13591,1048.62768,1677.49393
26/08/2017,173.08617,1157.56502,1422.96012
27/08/2017,54.34013,675.24458,758.56496
28/08/2017,40.59235,735.2454,797.4861
29/08/2017,336.28694,1007.61651,1523.24925
30/08/2017,319.81811,864.44038,1354.82132
31/08/2017,326.96369,891.73508,1393.07242
01/09/2017,467.49316,1037.10125,1753.91411
02/09/2017,83.2489,769.56526,897.21176
03/09/2017,47.26351,570.24436,642.71404
04/09/2017,211.95622,595.16872,920.16374
05/09/2017,151.05903,559.92979,791.55034
06/09/2017,508.85721,1177.05184,1957.28869
07/09/2017,251.75547,775.66216,1161.68182
08/09/2017,176.204,709.07746,979.25319
09/09/2017,627.76369,978.55923,1941.1168
10/09/2017,223.44765,493.60362,836.21854
11/09/2017,164.28371,620.71735,872.61546
12/09/2017,153.74635,487.22008,722.9612
13/09/2017,160.80424,605.37489,851.93793
14/09/2017,426.32984,1036.22213,1689.91868
15/09/2017,498.75483,1024.7223,1789.46901
16/09/2017,345.18867,877.74493,1407.02685
17/09/2017,171.7427,748.12348,1011.45855
18/09/2017,353.52516,956.32587,1498.3902
19/09/2017,315.51611,971.51513,1455.29975
20/09/2017,95.2888,819.92364,966.0311
21/09/2017,164.75333,842.6377,1095.25595
22/09/2017,479.57472,903.9065,1639.24409
23/09/2017,91.76791,813.85235,954.56113
24/09/2017,85.56174,833.18067,964.37345
25/09/2017,355.41977,1121.54602,1666.51534
26/09/2017,440.12459,1083.82722,1758.67552
27/09/2017,399.00116,1032.03986,1643.8331
28/09/2017,85.38371,706.10932,837.02911
29/09/2017,132.50081,850.94215,1054.1072
30/09/2017,60.15055,651.57496,743.80447
01/10/2017,27.57695,299.74945,342.03348
02/10/2017,99.11506,635.71796,787.69222
03/10/2017,336.90509,1108.19118,1624.77182
04/10/2017,124.27867,735.27234,925.83031
05/10/2017,307.91342,880.5859,1352.71322
06/10/2017,363.82412,1163.87299,1721.72884
07/10/2017,175.67587,725.71885,995.08477
08/10/2017,586.39657,1058.30521,1957.43404
09/10/2017,394.86336,1083.26096,1688.70965
10/10/2017,64.7526,557.99037,657.27629
11/10/2017,60.94958,478.58787,572.04257
12/10/2017,113.05874,618.50591,791.86019
13/10/2017,63.97377,516.65626,614.74798
14/10/2017,73.36659,509.2679,621.76179
15/10/2017,79.80195,725.35171,847.71297
16/10/2017,365.18249,703.55929,1263.4979
17/10/2017,237.4409,905.31647,1269.3874
18/10/2017,926.41907,1027.37206,2447.86149
19/10/2017,433.97337,736.02018,1401.43678
20/10/2017,80.99789,579.73521,703.93021
21/10/2017,33.23838,269.51038,320.47519
22/10/2017,154.49438,752.29766,989.18576
23/10/2017,89.40752,685.48382,822.57341
24/10/2017,56.98725,450.27468,537.65392
25/10/2017,304.00139,922.98248,1389.11141
26/10/2017,478.03405,1114.33325,1847.30857
27/10/2017,679.9235,1139.54235,2182.07718
28/10/2017,318.44522,903.66685,1391.94271
29/10/2017,182.50544,700.20754,980.04531
30/10/2017,608.93657,1111.53442,2045.22412
31/10/2017,197.45254,1009.50225,1312.25863
01/11/2017,293.47572,1166.93424,1616.92408
02/11/2017,1870.16073,1425.28113,4292.82088
03/11/2017,723.72847,1259.59827,2369.29978
04/11/2017,571.28308,1167.51093,2043.46607
05/11/2017,448.68396,1143.51552,1831.488
06/11/2017,671.29541,1087.89962,2117.20485
07/11/2017,201.12261,848.41273,1156.79638
08/11/2017,691.56434,1169.9525,2230.33636
09/11/2017,797.14368,1388.84059,2611.11051
10/11/2017,526.47617,1280.43532,2087.6875
11/11/2017,336.03891,1117.95783,1633.21027
12/11/2017,344.54105,951.92745,1480.21633
13/11/2017,646.26541,1127.81594,2118.74241
14/11/2017,297.96342,1077.25892,1534.12973
15/11/2017,1023.24462,1144.49081,2713.44405
16/11/2017,379.71008,1114.33874,1696.55271
17/11/2017,1208.43566,1698.10623,3551.01505
18/11/2017,593.04813,1368.02336,2277.35116
19/11/2017,615.40721,1392.54243,2336.15365
20/11/2017,129.96101,842.69017,1041.96094
21/11/2017,69.94342,572.59841,679.84344
22/11/2017,43.92967,386.51128,453.86917
23/11/2017,149.31413,688.29655,917.24165
24/11/2017,1513.82983,1615.09481,3936.26815
25/11/2017,1525.16547,1610.06426,3948.61868
26/11/2017,381.34849,1073.56794,1658.29406
27/11/2017,527.54904,1112.22266,1921.11985
28/11/2017,759.9645,1271.91696,2437.17961
29/11/2017,494.00981,1059.77712,1817.24821
30/11/2017,552.64881,1190.13893,2037.52191
01/12/2017,550.36132,1022.80297,1866.67853
02/12/2017,776.92254,1327.5676,2518.83217
03/12/2017,800.06614,1422.40486,2649.15578
04/12/2017,1078.76423,1646.56762,3300.6497
05/12/2017,684.61894,1522.59327,2572.32767
06/12/2017,113.08412,778.68396,952.07717
07/12/2017,621.6656,1056.69322,2009.9005
08/12/2017,673.13929,1371.17174,2403.30422
09/12/2017,624.91213,1556.7454,2514.93061
10/12/2017,411.77457,1128.14294,1759.52174
11/12/2017,604.30914,1167.09679,2093.69118
12/12/2017,1087.075,1557.92175,3224.74686
13/12/2017,321.45,1202.62251,1695.50562
14/12/2017,249.17193,1105.69756,1487.75584
15/12/2017,617.38364,1270.30703,2216.94873
16/12/2017,882.23323,1451.39975,2804.13851
17/12/2017,350.99977,1156.13178,1694.32385
18/12/2017,1362.34654,1504.60638,3593.5086
19/12/2017,1749.28724,1605.27282,4287.47582
20/12/2017,937.53795,1284.0035,2721.54161
21/12/2017,424.04849,1224.38379,1874.58239
22/12/2017,493.60063,1214.80106,1971.64479
23/12/2017,151.15848,681.27528,913.04841
24/12/2017,32.40497,378.76017,428.44702
25/12/2017,22.45476,171.29065,205.72077
26/12/2017,61.84082,487.93498,582.75622
27/12/2017,400.43672,857.8311,1471.82553
28/12/2017,621.27646,1298.57088,2251.18146
29/12/2017,232.76068,1087.72564,1444.62033
30/12/2017,134.93783,725.34494,932.24668
31/12/2017,34.32055,364.43936,417.06345
01/01/2018,396.22621,1053.67784,1661.2162
02/01/2018,137.41752,838.86779,1049.57168
03/01/2018,294.79602,847.287,1299.30121
04/01/2018,232.94874,971.18061,1328.36366
05/01/2018,263.2275,1278.63294,1682.24278
06/01/2018,1026.83402,1460.26838,3034.72522
07/01/2018,261.19489,826.47699,1226.97021
08/01/2018,859.17447,1103.95531,2421.33777
09/01/2018,807.60414,1057.18622,2295.49527
10/01/2018,880.52151,1600.08716,2950.20129
11/01/2018,1119.43399,1219.18523,2935.62677
12/01/2018,402.69668,1079.20605,1696.66563
13/01/2018,293.6826,946.90545,1397.21246
14/01/2018,251.90113,997.94836,1384.19139
15/01/2018,232.95782,1028.46409,1385.66108
16/01/2018,297.77352,1202.58023,1659.15994
17/01/2018,486.18435,1277.98568,2023.45794
18/01/2018,578.19387,1229.86634,2116.41788
19/01/2018,229.793,1052.00478,1404.34913
20/01/2018,293.83977,1126.29261,1576.84062
21/01/2018,410.19012,1189.47867,1818.42805
22/01/2018,679.14466,1222.53444,2263.87504
23/01/2018,65.23613,600.97099,700.99828
24/01/2018,100.1773,621.9517,775.55476
25/01/2018,100.42098,771.44516,925.42183
26/01/2018,684.29395,1247.33733,2296.5734
27/01/2018,150.18934,827.57111,1057.85821
28/01/2018,120.15848,564.70079,748.94118
29/01/2018,254.27532,843.3077,1233.191
30/01/2018,485.98142,1258.11369,2003.2748
31/01/2018,176.4861,779.2055,1049.81375
01/02/2018,631.79685,1120.87235,2089.61401
02/02/2018,942.21401,1214.53376,2659.24175
03/02/2018,593.03721,1379.49973,2288.81076
04/02/2018,352.71648,789.00357,1329.82801
05/02/2018,469.51082,958.87489,1678.78137
06/02/2018,851.26895,1247.26452,2552.52533
07/02/2018,895.25994,1397.30137,2770.0141
08/02/2018,286.55159,1112.16295,1551.53592
09/02/2018,683.02909,1238.18571,2285.4824
10/02/2018,145.43857,864.5636,1087.5662
11/02/2018,703.31125,1375.06078,2453.45636
12/02/2018,340.53677,1085.86913,1608.01815
13/02/2018,186.82232,838.55923,1125.01613
14/02/2018,346.63897,984.94083,1516.44653
15/02/2018,226.15761,1037.56841,1384.33852
16/02/2018,225.43314,1071.43831,1417.09763
17/02/2018,598.76432,1214.52124,2132.61368
18/02/2018,261.9091,880.11192,1281.70024
19/02/2018,659.3661,1060.78568,2071.79956
20/02/2018,407.19629,928.08314,1552.44207
21/02/2018,485.35183,1114.41011,1858.60583
22/02/2018,439.09877,1228.08164,1901.35699
23/02/2018,475.55179,1294.12121,2023.29044
24/02/2018,405.20349,1199.07136,1820.37466
25/02/2018,270.85542,904.02657,1319.33245
26/02/2018,122.26333,335.37453,522.8423
27/02/2018,218.04427,683.59562,1017.92549
28/02/2018,435.32914,1156.4587,1823.95404
01/03/2018,276.64899,830.57147,1254.76061
02/03/2018,428.98501,1092.18092,1749.94872
03/03/2018,541.9168,1218.81667,2049.74419
04/03/2018,367.92618,1068.77282,1632.91843
05/03/2018,273.91547,1018.99923,1438.99705
06/03/2018,154.25048,951.63361,1188.1477
07/03/2018,655.42857,1535.61001,2540.58646
08/03/2018,180.20279,852.69583,1129.00284
09/03/2018,454.36155,1270.54284,1967.2208
10/03/2018,76.01381,762.86635,879.41928
11/03/2018,672.65061,1545.60152,2576.9847
12/03/2018,817.63774,1360.65408,2614.34777
13/03/2018,430.28907,1124.43225,1784.19961
14/03/2018,221.3389,904.31761,1243.69919
15/03/2018,276.06025,1109.43858,1532.72503
16/03/2018,265.02317,898.95779,1305.321
17/03/2018,242.06886,627.29612,998.46319
18/03/2018,240.68925,762.09212,1131.14384
19/03/2018,287.64069,886.48368,1327.52657
20/03/2018,357.2429,1260.65624,1808.42104
21/03/2018,756.97327,1685.06415,2845.74028
22/03/2018,356.15726,1148.02477,1694.12495
23/03/2018,84.15996,627.1012,756.14467
24/03/2018,293.30692,1044.68345,1494.4144
25/03/2018,352.66134,1165.20458,1705.94443
26/03/2018,269.33209,1133.8997,1546.86981
27/03/2018,366.61229,1215.72792,1777.8589
28/03/2018,381.0038,1398.16427,1982.36193
29/03/2018,166.00605,1054.6595,1309.1985
30/03/2018,296.67654,1072.35524,1527.25289
31/03/2018,349.90919,868.38171,1404.90165
01/04/2018,234.07395,861.6506,1220.55896
02/04/2018,100.88408,713.74409,868.43087
03/04/2018,47.20056,547.39145,619.76463
04/04/2018,113.05334,694.24954,867.59557
05/04/2018,272.18527,845.36358,1262.70846
06/04/2018,154.75549,966.96828,1204.25664
07/04/2018,339.39207,1106.82716,1627.22102
08/04/2018,161.91656,980.5497,1228.81826
09/04/2018,410.98563,1364.98734,1995.15652
10/04/2018,350.73637,1282.20187,1819.99008
11/04/2018,489.24303,1088.93126,1839.09344
12/04/2018,556.32075,1042.18177,1895.19503
13/04/2018,161.54347,849.14777,1096.84422
14/04/2018,261.82854,1222.79314,1624.25797
15/04/2018,150.23549,870.13663,1100.49444
16/04/2018,48.87515,574.99624,649.93706
17/04/2018,50.40592,562.96445,640.25244
18/04/2018,178.13422,1101.13299,1374.26832
19/04/2018,695.35171,1639.67321,2705.86427
20/04/2018,336.29513,1347.92483,1863.57014
21/04/2018,241.41371,1532.22746,1902.38998
22/04/2018,108.18848,833.99301,999.87971
23/04/2018,112.05969,617.82674,789.64926
24/04/2018,79.1405,492.4619,613.80906
25/04/2018,155.48902,738.27055,976.6837
26/04/2018,134.35321,658.97288,864.97824
27/04/2018,197.8819,1009.51869,1312.93336
28/04/2018,160.58839,905.03106,1151.26309
29/04/2018,135.01456,614.04423,821.06363
30/04/2018,431.70368,1141.13461,1803.07099
01/05/2018,285.85256,906.21683,1344.51796
02/05/2018,249.18633,1063.96168,1446.04205
03/05/2018,385.09112,1198.51252,1788.97731
04/05/2018,159.52438,1040.02407,1284.62468
05/05/2018,237.62447,1337.13453,1701.48696
06/05/2018,58.76845,1161.98065,1252.09101
07/05/2018,62.38632,1426.22617,1521.8838
08/05/2018,455.73455,1560.13928,2258.92249
09/05/2018,133.82848,746.45113,951.65191
10/05/2018,187.78258,809.96985,1097.89906
11/05/2018,69.39288,746.81862,853.21951
12/05/2018,83.60912,809.78118,937.98008
13/05/2018,191.69268,994.26667,1288.19129
14/05/2018,185.53529,927.45709,1211.94055
15/05/2018,218.22645,1077.77491,1412.38409
16/05/2018,228.4289,760.47088,1110.72362
17/05/2018,201.44583,728.7824,1037.6617
18/05/2018,146.53556,878.31341,1102.99812
19/05/2018,175.62214,1033.5319,1302.81545
20/05/2018,169.37949,974.32726,1234.03887
21/05/2018,138.30082,1189.49572,1401.55395
22/05/2018,139.44459,854.88467,1068.69664
23/05/2018,157.83847,863.82422,1105.83977
24/05/2018,221.59902,1020.22719,1360.0076
25/05/2018,126.66369,1035.43821,1229.65318
26/05/2018,82.02194,759.04253,884.80777
27/05/2018,45.22803,630.74839,700.097
28/05/2018,75.81236,794.92276,911.16669
29/05/2018,160.4618,853.47179,1099.50975
30/05/2018,136.68045,1012.07123,1221.64504
31/05/2018,157.49297,1128.05655,1369.5424
01/06/2018,44.12736,696.4002,764.06118
02/06/2018,37.40462,633.49864,690.8516
03/06/2018,76.66288,827.31671,944.86477
04/06/2018,117.93687,734.57884,915.41282
05/06/2018,127.57194,656.2436,851.85114
06/06/2018,154.4394,786.74399,1023.54774
07/06/2018,201.7651,930.60741,1239.97626
08/06/2018,117.15033,677.94131,857.56922
09/06/2018,72.01234,573.82315,684.24054
10/06/2018,77.32525,526.08268,644.6464
11/06/2018,130.27985,663.61231,863.37196
12/06/2018,193.4458,780.03918,1076.65193
13/06/2018,105.51958,633.11288,794.90725
14/06/2018,81.6021,510.89335,636.01479
15/06/2018,76.68133,540.94377,658.52019
16/06/2018,27.52573,319.20567,361.41112
17/06/2018,21.69691,188.9546,222.2227
18/06/2018,56.06887,320.84086,406.81192
19/06/2018,108.54966,350.89804,517.33847
20/06/2018,157.25697,372.05732,613.18127
21/06/2018,199.86012,596.43038,902.87826
22/06/2018,196.80221,721.0006,1022.75978
23/06/2018,173.963,913.95369,1180.69318
24/06/2018,63.74372,684.36296,782.10195
25/06/2018,64.40566,914.79548,1013.54946
26/06/2018,169.46443,1028.48044,1288.32226
27/06/2018,170.24116,772.83256,1033.86535
28/06/2018,142.98554,668.02996,887.27134
29/06/2018,150.86855,745.74619,977.07476
30/06/2018,78.41488,532.65962,652.89407
01/07/2018,49.8248,688.25326,764.6502
02/07/2018,84.04801,706.46403,835.33583
03/07/2018,104.06388,685.55113,845.11348
04/07/2018,110.39947,781.97869,951.25551
05/07/2018,93.56948,1060.33742,1203.80862
06/07/2018,89.32741,1018.77766,1155.74446
07/07/2018,81.89063,912.71793,1038.28179
08/07/2018,47.3094,714.57908,787.11912
09/07/2018,167.57764,966.71487,1223.66366
10/07/2018,188.15521,584.25879,872.75936
11/07/2018,171.39012,638.42861,901.22312
12/07/2018,130.37043,832.40475,1032.3033
13/07/2018,121.67742,903.97126,1090.54068
14/07/2018,41.27802,606.52722,669.81933
15/07/2018,47.18362,652.97506,725.32226
16/07/2018,79.34077,715.60812,837.26227
17/07/2018,48.01797,349.11808,422.74458
18/07/2018,61.7412,537.16273,631.83116
19/07/2018,98.26292,1025.7132,1176.38092
20/07/2018,69.59957,791.20037,897.91819
21/07/2018,49.59314,718.72656,794.76829
22/07/2018,51.87518,616.09459,695.63544
23/07/2018,59.51843,551.39255,642.65284
24/07/2018,55.48726,475.9209,561.00012
25/07/2018,154.87233,856.68142,1094.14898
26/07/2018,163.78655,1141.68382,1392.81973
27/07/2018,106.10964,819.45414,982.15332
28/07/2018,34.53247,207.58618,260.53526
29/07/2018,43.56836,228.50051,295.30438
30/07/2018,69.42951,298.12697,404.5841
31/07/2018,58.00621,382.04241,470.98398
01/08/2018,94.07213,473.82255,618.06444
02/08/2018,63.45743,558.20729,655.50733
03/08/2018,135.16872,832.14782,1039.40358
04/08/2018,112.29802,595.42318,767.61107
05/08/2018,42.11719,497.20033,561.77912
06/08/2018,133.14859,411.22486,615.38317
07/08/2018,13.08537,292.71928,312.78323
08/08/2018,42.48185,345.90829,411.04621
09/08/2018,196.97492,784.87778,1086.90173
10/08/2018,114.12865,605.13682,780.13165
11/08/2018,104.01429,616.38319,775.86951
12/08/2018,31.98569,335.84822,384.89226
13/08/2018,109.76451,526.11453,694.41771
14/08/2018,130.67847,531.80112,732.172
15/08/2018,40.09005,316.73142,378.202
16/08/2018,83.69396,411.86606,540.19503
17/08/2018,130.42073,504.59163,704.56726
18/08/2018,40.53477,316.67141,378.82383
19/08/2018,40.97366,234.77831,297.60369
20/08/2018,92.62098,410.70242,552.71924
21/08/2018,69.81262,474.31526,581.35977
22/08/2018,72.54758,470.58526,581.82329
23/08/2018,111.24073,392.20083,562.76762
24/08/2018,78.55472,446.72905,567.17789
25/08/2018,152.038,592.58214,825.70382
26/08/2018,91.95308,620.39671,761.38948
27/08/2018,38.43472,312.05702,370.98939
28/08/2018,61.8896,477.51407,572.4101
29/08/2018,232.14083,965.47397,1321.41826
30/08/2018,159.59693,662.24841,906.96026
31/08/2018,165.09248,776.2349,1029.37316
01/09/2018,147.32681,711.09181,936.98973
02/09/2018,124.47951,755.41954,946.28549
03/09/2018,192.9802,1152.75053,1448.64935
04/09/2018,180.9737,944.07513,1221.5642
05/09/2018,163.0052,859.75751,1109.69531
06/09/2018,234.11341,757.74954,1116.71843
07/09/2018,139.94052,822.34195,1036.91438
08/09/2018,61.47561,616.6357,710.89699
09/09/2018,32.8707,430.6273,481.02837
10/09/2018,59.48688,421.76639,512.97834
11/09/2018,54.04684,364.48514,447.35576
12/09/2018,338.21851,874.73208,1393.32651
13/09/2018,641.21752,981.6047,1964.79117
14/09/2018,86.67751,708.91171,841.8153
15/09/2018,55.44883,489.0533,574.07366
16/09/2018,29.77366,378.55256,424.20478
17/09/2018,44.8541,561.03565,629.81093
18/09/2018,34.64032,328.23058,381.34497
19/09/2018,37.5872,318.86484,376.49776
20/09/2018,41.63377,323.72001,387.55749
21/09/2018,52.694,365.95235,446.74865
22/09/2018,90.98787,621.76878,761.28156
23/09/2018,185.67893,741.65148,1026.35518
24/09/2018,686.13876,1090.72227,2142.78698
25/09/2018,1675.65101,1348.39616,3917.69188
26/09/2018,109.88835,1123.13282,1291.6259
27/09/2018,202.61277,1232.80333,1543.47189
28/09/2018,240.43685,772.39003,1141.05472
29/09/2018,458.09826,1170.08771,1872.49525
30/09/2018,216.50639,905.53966,1237.51147
01/10/2018,225.39489,761.33,1106.93066
02/10/2018,154.4819,608.75312,845.62203
03/10/2018,287.01239,859.91132,1299.99084
04/10/2018,135.02346,588.7965,795.82956
05/10/2018,397.7703,1017.06921,1626.97513
06/10/2018,202.04502,758.07209,1067.87007
07/10/2018,148.152,791.99232,1019.15554
08/10/2018,83.83656,731.27774,859.82535
09/10/2018,137.73832,977.33243,1188.52819
10/10/2018,927.68173,1703.08045,3125.50595
11/10/2018,79.57903,660.90219,782.92167
12/10/2018,46.90453,433.43873,505.358
13/10/2018,42.54507,447.85965,513.09453
14/10/2018,122.90726,579.57217,768.02733
15/10/2018,322.61847,905.82112,1400.49584
16/10/2018,144.75564,660.4485,882.40399
17/10/2018,424.46705,1003.28021,1654.12061
18/10/2018,292.58585,909.01967,1357.64503
19/10/2018,545.37741,1379.63877,2215.87244
20/10/2018,1451.86841,1509.12136,3735.28852
21/10/2018,270.88597,965.46789,1380.82055
22/10/2018,423.85241,1044.06446,1693.96234
23/10/2018,407.58073,1143.17551,1768.12392
24/10/2018,356.80342,990.75813,1537.84903
25/10/2018,373.15121,1116.0385,1688.19566
26/10/2018,248.14515,1005.01145,1385.49536
27/10/2018,240.05519,750.65644,1118.73591
28/10/2018,219.5197,704.43966,1041.03182
29/10/2018,444.88394,958.62745,1640.77329
30/10/2018,434.53931,903.04692,1569.3312
31/10/2018,976.47205,1256.91648,2754.15272
01/11/2018,568.82482,1205.65122,2077.83713
02/11/2018,681.17659,1407.3753,2451.83151
03/11/2018,88.22588,862.79054,998.06834
04/11/2018,131.41848,739.68941,941.19495
05/11/2018,1636.77505,1179.3412,3689.02796
06/11/2018,455.69447,847.14464,1545.86642
07/11/2018,114.66125,572.65923,748.47067
08/11/2018,153.69236,846.84213,1082.50042
09/11/2018,232.06199,761.09531,1116.91875
10/11/2018,82.03972,728.79112,854.58358
11/11/2018,42.60658,581.00378,646.33295
12/11/2018,92.96392,826.84207,969.38471
13/11/2018,82.54907,758.43929,885.01276
14/11/2018,219.36351,860.23071,1196.58339
15/11/2018,333.11506,907.2213,1417.99062
16/11/2018,658.40669,809.17304,1818.71588
17/11/2018,680.24765,1056.76933,2099.80121
18/11/2018,304.33891,873.49038,1340.13685
19/11/2018,311.75836,668.23734,1146.26016
20/11/2018,447.02517,834.24319,1519.67222
21/11/2018,891.64192,1059.76116,2426.92634
22/11/2018,1873.86509,1244.32696,4117.54665
23/11/2018,1218.15467,1191.20983,3059.02094
24/11/2018,596.30587,1063.0206,1977.34349
25/11/2018,306.53266,738.65297,1208.66315
26/11/2018,583.07927,980.14244,1874.18484
27/11/2018,655.73015,1050.22166,2055.66052
28/11/2018,67.32633,703.18609,806.41833
29/11/2018,53.39767,567.01441,648.88968
30/11/2018,97.15436,786.78452,935.75242
