Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit
10/10/2022,00:00:00,2.94408,R,ugm-3,12.72805,R,ugm-3,17.24224,R,ugm-3
11/10/2022,01:00:00,3.73777,R,ugm-3,11.76854,R,ugm-3,17.49971,R,ugm-3
11/10/2022,02:00:00,1.06794,R,ugm-3,4.4949,R,ugm-3,6.13238,R,ugm-3
11/10/2022,03:00:00,0.21844,R,ugm-3,3.53519,R,ugm-3,3.87013,R,ugm-3
11/10/2022,04:00:00,0.69173,R,ugm-3,3.03385,R,ugm-3,4.09448,R,ugm-3
11/10/2022,05:00:00,9.86625,R,ugm-3,19.7592,R,ugm-3,34.88724,R,ugm-3
11/10/2022,06:00:00,42.85085,R,ugm-3,53.0363,R,ugm-3,118.74002,R,ugm-3
11/10/2022,07:00:00,58.72423,R,ugm-3,55.62009,R,ugm-3,145.66265,R,ugm-3
11/10/2022,08:00:00,73.4326,R,ugm-3,57.29795,R,ugm-3,169.89302,R,ugm-3
11/10/2022,09:00:00,53.37243,R,ugm-3,48.62601,R,ugm-3,130.46259,R,ugm-3
11/10/2022,10:00:00,39.61064,R,ugm-3,44.7115,R,ugm-3,105.44697,R,ugm-3
11/10/2022,11:00:00,28.54296,R,ugm-3,31.22548,R,ugm-3,74.99075,R,ugm-3
11/10/2022,12:00:00,21.8077,R,ugm-3,28.20361,R,ugm-3,61.64161,R,ugm-3
11/10/2022,13:00:00,17.87576,R,ugm-3,21.50033,R,ugm-3,48.90945,R,ugm-3
11/10/2022,14:00:00,12.63317,R,ugm-3,17.81629,R,ugm-3,37.18689,R,ugm-3
11/10/2022,15:00:00,15.83698,R,ugm-3,21.48545,R,ugm-3,45.76847,R,ugm-3
11/10/2022,16:00:00,11.43175,R,ugm-3,22.74334,R,ugm-3,40.27177,R,ugm-3
11/10/2022,17:00:00,14.63555,R,ugm-3,27.14165,R,ugm-3,49.58251,R,ugm-3
11/10/2022,18:00:00,13.39772,R,ugm-3,18.88756,R,ugm-3,39.43044,R,ugm-3
11/10/2022,19:00:00,9.575,R,ugm-3,18.52312,R,ugm-3,33.20458,R,ugm-3
11/10/2022,20:00:00,5.53384,R,ugm-3,15.12829,R,ugm-3,23.61339,R,ugm-3
11/10/2022,21:00:00,6.33479,R,ugm-3,15.13414,R,ugm-3,24.84735,R,ugm-3
11/10/2022,22:00:00,6.55323,R,ugm-3,11.93867,R,ugm-3,21.98682,R,ugm-3
11/10/2022,23:00:00,2.62129,R,ugm-3,8.15201,R,ugm-3,12.17127,R,ugm-3
11/10/2022,00:00:00,1.23783,R,ugm-3,5.16921,R,ugm-3,7.06719,R,ugm-3
12/10/2022,01:00:00,0.77796,R,ugm-3,4.27692,R,ugm-3,5.46978,R,ugm-3
12/10/2022,02:00:00,0.68072,R,ugm-3,3.90153,R,ugm-3,4.94528,R,ugm-3
12/10/2022,03:00:00,0.58347,R,ugm-3,3.48867,R,ugm-3,4.38332,R,ugm-3
12/10/2022,04:00:00,0.40114,R,ugm-3,3.31868,R,ugm-3,3.93375,R,ugm-3
12/10/2022,05:00:00,1.53162,R,ugm-3,4.84469,R,ugm-3,7.19313,R,ugm-3
12/10/2022,06:00:00,3.0997,R,ugm-3,6.43027,R,ugm-3,11.18307,R,ugm-3
12/10/2022,07:00:00,4.37605,R,ugm-3,12.22833,R,ugm-3,18.93817,R,ugm-3
12/10/2022,08:00:00,5.79826,R,ugm-3,14.9929,R,ugm-3,23.88345,R,ugm-3
12/10/2022,09:00:00,5.8712,R,ugm-3,13.92574,R,ugm-3,22.92811,R,ugm-3
12/10/2022,10:00:00,5.17832,R,ugm-3,11.84113,R,ugm-3,19.78111,R,ugm-3
12/10/2022,11:00:00,11.37772,R,ugm-3,15.20448,R,ugm-3,32.65008,R,ugm-3
12/10/2022,12:00:00,20.02041,R,ugm-3,26.62274,R,ugm-3,57.32028,R,ugm-3
12/10/2022,13:00:00,18.74407,R,ugm-3,26.89389,R,ugm-3,55.63438,R,ugm-3
12/10/2022,14:00:00,27.75143,R,ugm-3,41.12477,R,ugm-3,83.67636,R,ugm-3
12/10/2022,15:00:00,22.57311,R,ugm-3,28.83406,R,ugm-3,63.44568,R,ugm-3
12/10/2022,16:00:00,28.1161,R,ugm-3,48.4331,R,ugm-3,91.54385,R,ugm-3
12/10/2022,17:00:00,37.8528,R,ugm-3,55.58887,R,ugm-3,113.62902,R,ugm-3
12/10/2022,18:00:00,55.94046,R,ugm-3,70.39548,R,ugm-3,156.16965,R,ugm-3
12/10/2022,19:00:00,45.83909,R,ugm-3,56.15617,R,ugm-3,126.44178,R,ugm-3
12/10/2022,20:00:00,14.80562,R,ugm-3,31.92121,R,ugm-3,54.62285,R,ugm-3
12/10/2022,21:00:00,34.60723,R,ugm-3,51.96729,R,ugm-3,105.03098,R,ugm-3
12/10/2022,22:00:00,33.87789,R,ugm-3,46.11725,R,ugm-3,98.06263,R,ugm-3
12/10/2022,23:00:00,24.54233,R,ugm-3,36.66053,R,ugm-3,74.29157,R,ugm-3
12/10/2022,00:00:00,8.31449,R,ugm-3,17.14775,R,ugm-3,29.89646,R,ugm-3
13/10/2022,01:00:00,5.50344,R,ugm-3,10.10425,R,ugm-3,18.54275,R,ugm-3
13/10/2022,02:00:00,3.55532,R,ugm-3,8.43688,R,ugm-3,13.88829,R,ugm-3
13/10/2022,03:00:00,1.82636,R,ugm-3,5.81411,R,ugm-3,8.6145,R,ugm-3
13/10/2022,04:00:00,0.98624,R,ugm-3,3.32993,R,ugm-3,4.84213,R,ugm-3
13/10/2022,05:00:00,6.75755,R,ugm-3,15.65097,R,ugm-3,26.01239,R,ugm-3
13/10/2022,06:00:00,27.76072,R,ugm-3,29.2216,R,ugm-3,71.78745,R,ugm-3
13/10/2022,07:00:00,68.96348,R,ugm-3,55.51179,R,ugm-3,161.25432,R,ugm-3
13/10/2022,08:00:00,97.23558,R,ugm-3,55.45952,R,ugm-3,204.552,R,ugm-3
13/10/2022,09:00:00,54.93701,R,ugm-3,50.49961,R,ugm-3,134.73519,R,ugm-3
13/10/2022,10:00:00,52.92801,R,ugm-3,44.2899,R,ugm-3,125.44505,R,ugm-3
13/10/2022,11:00:00,38.49974,R,ugm-3,41.1325,R,ugm-3,100.1646,R,ugm-3
13/10/2022,12:00:00,44.59979,R,ugm-3,42.36434,R,ugm-3,110.74974,R,ugm-3
13/10/2022,13:00:00,9.86236,R,ugm-3,20.06785,R,ugm-3,35.18993,R,ugm-3
13/10/2022,14:00:00,11.28693,R,ugm-3,19.79788,R,ugm-3,37.10426,R,ugm-3
13/10/2022,15:00:00,8.54738,R,ugm-3,16.56635,R,ugm-3,29.67215,R,ugm-3
13/10/2022,16:00:00,7.52462,R,ugm-3,21.06236,R,ugm-3,32.59995,R,ugm-3
13/10/2022,17:00:00,7.99947,R,ugm-3,22.02338,R,ugm-3,34.28906,R,ugm-3
13/10/2022,18:00:00,7.52462,R,ugm-3,23.37082,R,ugm-3,34.90841,R,ugm-3
13/10/2022,19:00:00,4.89465,R,ugm-3,16.36781,R,ugm-3,23.87285,R,ugm-3
13/10/2022,20:00:00,5.73478,R,ugm-3,16.71245,R,ugm-3,25.50566,R,ugm-3
13/10/2022,21:00:00,5.95394,R,ugm-3,15.92597,R,ugm-3,25.05523,R,ugm-3
13/10/2022,22:00:00,4.67549,R,ugm-3,9.83479,R,ugm-3,17.00377,R,ugm-3
13/10/2022,23:00:00,5.91742,R,ugm-3,10.18268,R,ugm-3,19.25593,R,ugm-3
13/10/2022,00:00:00,1.78984,R,ugm-3,6.20794,R,ugm-3,8.95232,R,ugm-3
14/10/2022,01:00:00,1.21958,R,ugm-3,4.072,R,ugm-3,5.942,R,ugm-3
14/10/2022,02:00:00,0.14635,R,ugm-3,3.83722,R,ugm-3,4.06162,R,ugm-3
14/10/2022,03:00:00,0.2927,R,ugm-3,3.04871,R,ugm-3,3.49751,R,ugm-3
14/10/2022,04:00:00,0.62199,R,ugm-3,3.38998,R,ugm-3,4.34368,R,ugm-3
14/10/2022,05:00:00,22.13543,R,ugm-3,29.07104,R,ugm-3,63.01155,R,ugm-3
14/10/2022,06:00:00,108.18918,R,ugm-3,88.86619,R,ugm-3,254.75395,R,ugm-3
14/10/2022,07:00:00,70.97971,R,ugm-3,68.24139,R,ugm-3,177.07543,R,ugm-3
14/10/2022,08:00:00,74.93116,R,ugm-3,76.28544,R,ugm-3,191.17828,R,ugm-3
14/10/2022,09:00:00,80.41928,R,ugm-3,69.33713,R,ugm-3,192.64498,R,ugm-3
14/10/2022,10:00:00,47.96619,R,ugm-3,52.81444,R,ugm-3,126.36157,R,ugm-3
14/10/2022,11:00:00,36.98994,R,ugm-3,37.15147,R,ugm-3,93.86859,R,ugm-3
14/10/2022,12:00:00,23.48916,R,ugm-3,27.3338,R,ugm-3,63.35002,R,ugm-3
14/10/2022,13:00:00,16.24484,R,ugm-3,24.50799,R,ugm-3,49.4164,R,ugm-3
14/10/2022,14:00:00,18.58644,R,ugm-3,29.21007,R,ugm-3,57.70888,R,ugm-3
14/10/2022,15:00:00,26.34299,R,ugm-3,38.64038,R,ugm-3,79.03239,R,ugm-3
14/10/2022,16:00:00,29.05046,R,ugm-3,37.87366,R,ugm-3,82.41708,R,ugm-3
14/10/2022,17:00:00,62.12554,R,ugm-3,74.4277,R,ugm-3,169.68553,R,ugm-3
14/10/2022,18:00:00,75.47997,R,ugm-3,76.45934,R,ugm-3,192.19369,R,ugm-3
14/10/2022,19:00:00,47.78325,R,ugm-3,55.57704,R,ugm-3,128.84367,R,ugm-3
14/10/2022,20:00:00,41.1975,R,ugm-3,48.52598,R,ugm-3,111.6946,R,ugm-3
14/10/2022,21:00:00,38.74614,R,ugm-3,42.86397,R,ugm-3,102.27389,R,ugm-3
14/10/2022,22:00:00,43.90498,R,ugm-3,46.40539,R,ugm-3,113.72541,R,ugm-3
14/10/2022,23:00:00,44.08791,R,ugm-3,44.2069,R,ugm-3,111.80742,R,ugm-3
14/10/2022,00:00:00,21.00121,R,ugm-3,23.98436,R,ugm-3,56.18577,R,ugm-3
15/10/2022,01:00:00,21.25566,R,ugm-3,28.52426,R,ugm-3,61.11582,R,ugm-3
15/10/2022,02:00:00,2.34545,R,ugm-3,7.63212,R,ugm-3,11.22843,R,ugm-3
15/10/2022,03:00:00,8.6855,R,ugm-3,18.78518,R,ugm-3,32.10276,R,ugm-3
15/10/2022,04:00:00,14.14601,R,ugm-3,29.85503,R,ugm-3,51.54528,R,ugm-3
15/10/2022,05:00:00,2.27216,R,ugm-3,9.57195,R,ugm-3,13.05588,R,ugm-3
15/10/2022,06:00:00,1.6858,R,ugm-3,3.85831,R,ugm-3,6.44316,R,ugm-3
15/10/2022,07:00:00,4.6909,R,ugm-3,9.19787,R,ugm-3,16.39049,R,ugm-3
15/10/2022,08:00:00,2.89517,R,ugm-3,8.22105,R,ugm-3,12.66024,R,ugm-3
15/10/2022,09:00:00,6.12016,R,ugm-3,8.8715,R,ugm-3,18.25562,R,ugm-3
15/10/2022,10:00:00,10.3713,R,ugm-3,17.6133,R,ugm-3,33.51574,R,ugm-3
15/10/2022,11:00:00,8.02585,R,ugm-3,17.76196,R,ugm-3,30.06808,R,ugm-3
15/10/2022,12:00:00,21.65879,R,ugm-3,22.40497,R,ugm-3,55.61464,R,ugm-3
15/10/2022,13:00:00,17.00453,R,ugm-3,28.12842,R,ugm-3,54.20167,R,ugm-3
15/10/2022,14:00:00,11.17755,R,ugm-3,22.65067,R,ugm-3,39.78934,R,ugm-3
15/10/2022,15:00:00,17.26106,R,ugm-3,21.17888,R,ugm-3,47.64547,R,ugm-3
15/10/2022,16:00:00,7.87925,R,ugm-3,16.06508,R,ugm-3,28.14644,R,ugm-3
15/10/2022,17:00:00,20.7426,R,ugm-3,37.71344,R,ugm-3,69.5183,R,ugm-3
15/10/2022,18:00:00,28.84173,R,ugm-3,42.58973,R,ugm-3,86.8131,R,ugm-3
15/10/2022,19:00:00,43.7207,R,ugm-3,56.73902,R,ugm-3,123.77649,R,ugm-3
15/10/2022,20:00:00,10.48124,R,ugm-3,26.43124,R,ugm-3,42.50225,R,ugm-3
15/10/2022,21:00:00,7.54943,R,ugm-3,18.3229,R,ugm-3,29.89852,R,ugm-3
15/10/2022,22:00:00,4.6909,R,ugm-3,10.89344,R,ugm-3,18.08606,R,ugm-3
15/10/2022,23:00:00,8.6855,R,ugm-3,14.15062,R,ugm-3,27.46821,R,ugm-3
15/10/2022,00:00:00,2.23551,R,ugm-3,8.21517,R,ugm-3,11.6429,R,ugm-3
16/10/2022,01:00:00,2.88769,R,ugm-3,8.2566,R,ugm-3,12.68433,R,ugm-3
16/10/2022,02:00:00,7.24369,R,ugm-3,13.95981,R,ugm-3,25.06666,R,ugm-3
16/10/2022,03:00:00,6.13022,R,ugm-3,12.00527,R,ugm-3,21.40481,R,ugm-3
16/10/2022,04:00:00,6.09351,R,ugm-3,11.60854,R,ugm-3,20.9518,R,ugm-3
16/10/2022,05:00:00,1.90881,R,ugm-3,3.75512,R,ugm-3,6.68193,R,ugm-3
16/10/2022,06:00:00,1.10124,R,ugm-3,4.65363,R,ugm-3,6.34217,R,ugm-3
16/10/2022,07:00:00,5.21252,R,ugm-3,10.35456,R,ugm-3,18.34698,R,ugm-3
16/10/2022,08:00:00,11.63641,R,ugm-3,27.00593,R,ugm-3,44.84817,R,ugm-3
16/10/2022,09:00:00,10.42505,R,ugm-3,23.0308,R,ugm-3,39.01565,R,ugm-3
16/10/2022,10:00:00,10.13138,R,ugm-3,19.29071,R,ugm-3,34.82528,R,ugm-3
16/10/2022,11:00:00,15.52744,R,ugm-3,21.37951,R,ugm-3,45.18793,R,ugm-3
16/10/2022,12:00:00,11.70982,R,ugm-3,23.89216,R,ugm-3,41.84697,R,ugm-3
16/10/2022,13:00:00,14.3895,R,ugm-3,14.51711,R,ugm-3,36.58071,R,ugm-3
16/10/2022,14:00:00,17.47296,R,ugm-3,18.11329,R,ugm-3,44.9048,R,ugm-3
16/10/2022,15:00:00,16.04136,R,ugm-3,19.23249,R,ugm-3,43.82889,R,ugm-3
16/10/2022,16:00:00,12.40727,R,ugm-3,27.18299,R,ugm-3,46.20721,R,ugm-3
16/10/2022,17:00:00,18.97799,R,ugm-3,35.8514,R,ugm-3,64.95057,R,ugm-3
16/10/2022,18:00:00,18.24383,R,ugm-3,38.73251,R,ugm-3,66.70599,R,ugm-3
16/10/2022,19:00:00,16.77551,R,ugm-3,39.22848,R,ugm-3,64.95057,R,ugm-3
16/10/2022,20:00:00,13.83888,R,ugm-3,30.70716,R,ugm-3,51.92648,R,ugm-3
16/10/2022,21:00:00,28.96254,R,ugm-3,39.79497,R,ugm-3,84.20358,R,ugm-3
16/10/2022,22:00:00,26.28286,R,ugm-3,42.48809,R,ugm-3,82.78791,R,ugm-3
16/10/2022,23:00:00,17.6198,R,ugm-3,31.98815,R,ugm-3,59.00479,R,ugm-3
16/10/2022,00:00:00,27.12714,R,ugm-3,39.8345,R,ugm-3,81.42888,R,ugm-3
17/10/2022,01:00:00,15.58968,R,ugm-3,46.0681,R,ugm-3,69.97195,R,ugm-3
17/10/2022,02:00:00,3.48072,R,ugm-3,24.01337,R,ugm-3,29.3504,R,ugm-3
17/10/2022,03:00:00,1.76487,R,ugm-3,16.75367,R,ugm-3,19.45977,R,ugm-3
17/10/2022,04:00:00,2.31639,R,ugm-3,17.43983,R,ugm-3,20.99159,R,ugm-3
17/10/2022,05:00:00,4.41217,R,ugm-3,34.48039,R,ugm-3,41.24563,R,ugm-3
17/10/2022,06:00:00,2.6473,R,ugm-3,8.93295,R,ugm-3,12.99209,R,ugm-3
17/10/2022,07:00:00,24.59787,R,ugm-3,37.34289,R,ugm-3,75.0591,R,ugm-3
17/10/2022,08:00:00,41.1803,R,ugm-3,43.40424,R,ugm-3,106.54648,R,ugm-3
17/10/2022,09:00:00,23.78898,R,ugm-3,31.83183,R,ugm-3,68.30775,R,ugm-3
17/10/2022,10:00:00,4.92693,R,ugm-3,10.4869,R,ugm-3,18.04142,R,ugm-3
17/10/2022,11:00:00,5.66229,R,ugm-3,11.91239,R,ugm-3,20.59445,R,ugm-3
17/10/2022,12:00:00,6.61826,R,ugm-3,12.82942,R,ugm-3,22.97727,R,ugm-3
17/10/2022,13:00:00,12.02318,R,ugm-3,24.11523,R,ugm-3,42.55051,R,ugm-3
17/10/2022,14:00:00,9.63325,R,ugm-3,19.89371,R,ugm-3,34.66448,R,ugm-3
17/10/2022,15:00:00,8.56697,R,ugm-3,20.73437,R,ugm-3,33.87021,R,ugm-3
17/10/2022,16:00:00,7.90515,R,ugm-3,18.45858,R,ugm-3,30.57963,R,ugm-3
17/10/2022,17:00:00,9.67002,R,ugm-3,23.52504,R,ugm-3,38.35219,R,ugm-3
17/10/2022,18:00:00,10.62599,R,ugm-3,24.89594,R,ugm-3,41.18889,R,ugm-3
17/10/2022,19:00:00,18.86205,R,ugm-3,41.42877,R,ugm-3,70.35018,R,ugm-3
17/10/2022,20:00:00,29.45127,R,ugm-3,45.44624,R,ugm-3,90.60422,R,ugm-3
17/10/2022,21:00:00,31.21614,R,ugm-3,37.46388,R,ugm-3,85.32796,R,ugm-3
17/10/2022,22:00:00,24.04635,R,ugm-3,42.38686,R,ugm-3,79.25742,R,ugm-3
17/10/2022,23:00:00,13.3836,R,ugm-3,28.8941,R,ugm-3,49.41532,R,ugm-3
17/10/2022,00:00:00,2.75761,R,ugm-3,10.12543,R,ugm-3,14.35371,R,ugm-3
18/10/2022,01:00:00,2.50433,R,ugm-3,8.96838,R,ugm-3,12.8083,R,ugm-3
18/10/2022,02:00:00,0.58925,R,ugm-3,7.73641,R,ugm-3,8.63992,R,ugm-3
18/10/2022,03:00:00,0.55243,R,ugm-3,6.37184,R,ugm-3,7.21888,R,ugm-3
18/10/2022,04:00:00,1.28899,R,ugm-3,3.19616,R,ugm-3,5.17258,R,ugm-3
18/10/2022,05:00:00,5.96619,R,ugm-3,18.98853,R,ugm-3,28.13656,R,ugm-3
18/10/2022,06:00:00,31.30408,R,ugm-3,47.49487,R,ugm-3,95.4938,R,ugm-3
18/10/2022,07:00:00,41.80016,R,ugm-3,41.17786,R,ugm-3,105.27054,R,ugm-3
18/10/2022,08:00:00,72.58865,R,ugm-3,69.96665,R,ugm-3,181.26769,R,ugm-3
18/10/2022,09:00:00,49.46045,R,ugm-3,53.30569,R,ugm-3,129.14399,R,ugm-3
18/10/2022,10:00:00,30.19923,R,ugm-3,41.74271,R,ugm-3,88.04755,R,ugm-3
18/10/2022,11:00:00,41.06359,R,ugm-3,43.38723,R,ugm-3,106.35053,R,ugm-3
18/10/2022,12:00:00,36.79151,R,ugm-3,51.13135,R,ugm-3,107.5442,R,ugm-3
18/10/2022,13:00:00,24.23304,R,ugm-3,32.18987,R,ugm-3,69.34669,R,ugm-3
18/10/2022,14:00:00,32.96136,R,ugm-3,45.06743,R,ugm-3,95.60748,R,ugm-3
18/10/2022,15:00:00,48.13463,R,ugm-3,49.1997,R,ugm-3,123.0051,R,ugm-3
18/10/2022,16:00:00,23.38599,R,ugm-3,40.02544,R,ugm-3,75.88346,R,ugm-3
18/10/2022,17:00:00,51.96478,R,ugm-3,59.01515,R,ugm-3,138.69337,R,ugm-3
18/10/2022,18:00:00,63.19742,R,ugm-3,65.21073,R,ugm-3,162.11209,R,ugm-3
18/10/2022,19:00:00,61.65063,R,ugm-3,64.45615,R,ugm-3,158.9858,R,ugm-3
18/10/2022,20:00:00,48.13463,R,ugm-3,58.57855,R,ugm-3,132.38396,R,ugm-3
18/10/2022,21:00:00,60.65627,R,ugm-3,61.77455,R,ugm-3,154.77953,R,ugm-3
18/10/2022,22:00:00,46.4037,R,ugm-3,51.68323,R,ugm-3,122.83458,R,ugm-3
18/10/2022,23:00:00,24.78547,R,ugm-3,33.73017,R,ugm-3,71.73403,R,ugm-3
18/10/2022,00:00:00,7.84444,R,ugm-3,17.92753,R,ugm-3,29.9555,R,ugm-3
19/10/2022,01:00:00,8.26303,R,ugm-3,15.42507,R,ugm-3,28.09488,R,ugm-3
19/10/2022,02:00:00,2.85272,R,ugm-3,15.67197,R,ugm-3,20.04608,R,ugm-3
19/10/2022,03:00:00,2.36087,R,ugm-3,13.18003,R,ugm-3,16.79998,R,ugm-3
19/10/2022,04:00:00,14.05454,R,ugm-3,47.70009,R,ugm-3,69.25008,R,ugm-3
19/10/2022,05:00:00,20.17804,R,ugm-3,68.20912,R,ugm-3,99.14835,R,ugm-3
19/10/2022,06:00:00,35.41301,R,ugm-3,79.98674,R,ugm-3,134.28593,R,ugm-3
19/10/2022,07:00:00,25.89576,R,ugm-3,61.94782,R,ugm-3,101.65411,R,ugm-3
19/10/2022,08:00:00,40.98318,R,ugm-3,74.00864,R,ugm-3,136.84863,R,ugm-3
19/10/2022,09:00:00,18.25983,R,ugm-3,43.18833,R,ugm-3,71.18635,R,ugm-3
19/10/2022,10:00:00,36.44589,R,ugm-3,67.41184,R,ugm-3,123.29475,R,ugm-3
19/10/2022,11:00:00,18.25983,R,ugm-3,46.32053,R,ugm-3,74.31855,R,ugm-3
19/10/2022,12:00:00,14.12831,R,ugm-3,41.83511,R,ugm-3,63.49822,R,ugm-3
19/10/2022,13:00:00,12.43144,R,ugm-3,28.14951,R,ugm-3,47.21079,R,ugm-3
19/10/2022,14:00:00,14.38653,R,ugm-3,28.51174,R,ugm-3,50.57078,R,ugm-3
19/10/2022,15:00:00,15.01364,R,ugm-3,34.21323,R,ugm-3,57.23382,R,ugm-3
19/10/2022,16:00:00,10.66079,R,ugm-3,26.08075,R,ugm-3,42.42706,R,ugm-3
19/10/2022,17:00:00,15.30875,R,ugm-3,29.14786,R,ugm-3,52.62095,R,ugm-3
19/10/2022,18:00:00,9.03769,R,ugm-3,20.93828,R,ugm-3,34.79589,R,ugm-3
19/10/2022,19:00:00,11.583,R,ugm-3,34.0633,R,ugm-3,51.82366,R,ugm-3
19/10/2022,20:00:00,9.29591,R,ugm-3,41.9552,R,ugm-3,56.20874,R,ugm-3
19/10/2022,21:00:00,8.18926,R,ugm-3,31.69275,R,ugm-3,44.24943,R,ugm-3
19/10/2022,22:00:00,8.63192,R,ugm-3,25.2052,R,ugm-3,38.44063,R,ugm-3
19/10/2022,23:00:00,6.82438,R,ugm-3,21.02893,R,ugm-3,31.49284,R,ugm-3
19/10/2022,00:00:00,3.02486,R,ugm-3,18.54022,R,ugm-3,23.17827,R,ugm-3
20/10/2022,01:00:00,3.74414,R,ugm-3,23.24382,R,ugm-3,28.98476,R,ugm-3
20/10/2022,02:00:00,3.05443,R,ugm-3,20.04114,R,ugm-3,24.72453,R,ugm-3
20/10/2022,03:00:00,2.36472,R,ugm-3,19.3109,R,ugm-3,22.93676,R,ugm-3
20/10/2022,04:00:00,1.3671,R,ugm-3,13.59437,R,ugm-3,15.69057,R,ugm-3
20/10/2022,05:00:00,4.21216,R,ugm-3,34.05164,R,ugm-3,40.51019,R,ugm-3
20/10/2022,06:00:00,6.53993,R,ugm-3,35.90282,R,ugm-3,45.93057,R,ugm-3
20/10/2022,07:00:00,13.00596,R,ugm-3,45.10234,R,ugm-3,65.04454,R,ugm-3
20/10/2022,08:00:00,19.2503,R,ugm-3,44.8851,R,ugm-3,74.40182,R,ugm-3
20/10/2022,09:00:00,17.92015,R,ugm-3,48.75045,R,ugm-3,76.22763,R,ugm-3
20/10/2022,10:00:00,13.70799,R,ugm-3,38.94787,R,ugm-3,59.9665,R,ugm-3
20/10/2022,11:00:00,17.03338,R,ugm-3,38.4706,R,ugm-3,64.58808,R,ugm-3
20/10/2022,12:00:00,12.78427,R,ugm-3,27.12709,R,ugm-3,46.72936,R,ugm-3
20/10/2022,13:00:00,10.64124,R,ugm-3,27.78842,R,ugm-3,44.10476,R,ugm-3
20/10/2022,14:00:00,12.82122,R,ugm-3,28.49685,R,ugm-3,48.15578,R,ugm-3
20/10/2022,15:00:00,14.89035,R,ugm-3,34.79562,R,ugm-3,57.62718,R,ugm-3
20/10/2022,16:00:00,18.36353,R,ugm-3,49.21174,R,ugm-3,77.36877,R,ugm-3
20/10/2022,17:00:00,53.53876,R,ugm-3,76.63988,R,ugm-3,158.73149,R,ugm-3
20/10/2022,18:00:00,33.21694,R,ugm-3,65.92001,R,ugm-3,116.85194,R,ugm-3
20/10/2022,19:00:00,41.6782,R,ugm-3,74.4566,R,ugm-3,138.36228,R,ugm-3
20/10/2022,20:00:00,23.35162,R,ugm-3,56.05583,R,ugm-3,91.86114,R,ugm-3
20/10/2022,21:00:00,10.82599,R,ugm-3,27.16281,R,ugm-3,43.76242,R,ugm-3
20/10/2022,22:00:00,9.31109,R,ugm-3,20.98418,R,ugm-3,35.26099,R,ugm-3
20/10/2022,23:00:00,10.16091,R,ugm-3,18.71118,R,ugm-3,34.29102,R,ugm-3
20/10/2022,00:00:00,2.03218,R,ugm-3,10.46351,R,ugm-3,13.57947,R,ugm-3
21/10/2022,01:00:00,1.52971,R,ugm-3,8.55378,R,ugm-3,10.8993,R,ugm-3
21/10/2022,02:00:00,1.67774,R,ugm-3,7.71705,R,ugm-3,10.28955,R,ugm-3
21/10/2022,03:00:00,1.18429,R,ugm-3,5.67262,R,ugm-3,7.4885,R,ugm-3
21/10/2022,04:00:00,0.85121,R,ugm-3,4.06826,R,ugm-3,5.37343,R,ugm-3
21/10/2022,05:00:00,4.47809,R,ugm-3,10.79742,R,ugm-3,17.66372,R,ugm-3
21/10/2022,06:00:00,46.81635,R,ugm-3,41.45809,R,ugm-3,113.24217,R,ugm-3
21/10/2022,07:00:00,70.13201,R,ugm-3,50.35312,R,ugm-3,157.88736,R,ugm-3
21/10/2022,08:00:00,86.82306,R,ugm-3,52.14216,R,ugm-3,185.26899,R,ugm-3
21/10/2022,09:00:00,92.44842,R,ugm-3,52.54866,R,ugm-3,194.30092,R,ugm-3
21/10/2022,10:00:00,43.55956,R,ugm-3,40.33521,R,ugm-3,107.12561,R,ugm-3
21/10/2022,11:00:00,29.2741,R,ugm-3,30.34169,R,ugm-3,75.22801,R,ugm-3
21/10/2022,12:00:00,31.90174,R,ugm-3,27.17016,R,ugm-3,76.08548,R,ugm-3
21/10/2022,13:00:00,13.50828,R,ugm-3,16.67295,R,ugm-3,37.38535,R,ugm-3
21/10/2022,14:00:00,7.77189,R,ugm-3,13.17834,R,ugm-3,25.09506,R,ugm-3
21/10/2022,15:00:00,8.6601,R,ugm-3,15.24627,R,ugm-3,28.52491,R,ugm-3
21/10/2022,16:00:00,11.43577,R,ugm-3,22.88044,R,ugm-3,40.41505,R,ugm-3
21/10/2022,17:00:00,10.14046,R,ugm-3,27.0388,R,ugm-3,42.58729,R,ugm-3
21/10/2022,18:00:00,38.93344,R,ugm-3,66.69281,R,ugm-3,126.38992,R,ugm-3
21/10/2022,19:00:00,29.57017,R,ugm-3,55.8974,R,ugm-3,101.2377,R,ugm-3
21/10/2022,20:00:00,9.40028,R,ugm-3,28.34522,R,ugm-3,42.75878,R,ugm-3
21/10/2022,21:00:00,13.39725,R,ugm-3,10.26931,R,ugm-3,30.81147,R,ugm-3
21/10/2022,22:00:00,12.06493,R,ugm-3,8.88233,R,ugm-3,27.38162,R,ugm-3
21/10/2022,23:00:00,16.65404,R,ugm-3,16.82279,R,ugm-3,42.35863,R,ugm-3
21/10/2022,00:00:00,15.28471,R,ugm-3,22.23793,R,ugm-3,45.67415,R,ugm-3
22/10/2022,01:00:00,15.51963,R,ugm-3,14.91921,R,ugm-3,38.71565,R,ugm-3
22/10/2022,02:00:00,10.67593,R,ugm-3,20.43707,R,ugm-3,36.8066,R,ugm-3
22/10/2022,03:00:00,11.45438,R,ugm-3,12.16086,R,ugm-3,29.724,R,ugm-3
