Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
25/10/2018,1254.74036,1097.77509,3021.68341
26/10/2018,1120.6669,950.6299,2668.96187
27/10/2018,1048.27451,953.81156,2561.14335
28/10/2018,965.87893,965.48227,2446.47597
29/10/2018,571.97652,690.73827,1567.75666
30/10/2018,1417.92899,1345.2955,3519.42292
31/10/2018,889.82336,752.10124,2116.47805
01/11/2018,2822.75079,1565.37351,5893.53099
02/11/2018,1671.36189,1178.42747,3741.14663
03/11/2018,130.79413,270.60088,471.14908
04/11/2018,231.85384,423.62561,779.12982
05/11/2018,377.34164,644.21474,1222.79719
06/11/2018,331.43163,664.68575,1172.87375
07/11/2018,278.54789,478.41765,905.51842
08/11/2018,769.35852,774.95985,1954.62641
09/11/2018,196.4732,379.2036,680.45828
10/11/2018,210.2393,438.33526,760.69769
11/11/2018,725.8519,735.52178,1848.47918
12/11/2018,278.28326,430.83334,857.52838
13/11/2018,1567.59889,1117.25467,3520.87278
14/11/2018,252.76485,416.04874,803.61607
15/11/2018,435.41947,563.01433,1230.64819
16/11/2018,1789.75272,975.28043,3719.52968
17/11/2018,337.70529,589.93808,1107.74564
18/11/2018,347.97981,664.72469,1198.28623
19/11/2018,616.92585,1033.39116,1979.33094
20/11/2018,702.55639,944.29908,2021.53717
21/11/2018,429.72281,723.82074,1382.71982
22/11/2018,672.3723,1014.01273,2044.96921
23/11/2018,1571.35025,1367.48996,3776.86004
24/11/2018,1885.79001,1371.39136,4262.8957
25/11/2018,444.75537,1063.63142,1745.58012
26/11/2018,1677.50501,1517.53781,4089.67629
27/11/2018,321.71422,502.5313,995.81954
28/11/2018,156.33071,332.94034,572.64403
29/11/2018,343.40501,547.8089,1074.35583
30/11/2018,460.59535,627.46242,1333.69872
01/12/2018,1538.62058,1236.89074,3596.07604
02/12/2018,1531.53612,1188.39653,3536.7191
03/12/2018,1214.33032,1051.04256,2912.98968
04/12/2018,3228.83552,1487.96983,6438.78192
05/12/2018,3015.09929,1298.30149,5921.38927
06/12/2018,1723.39942,1182.23018,3824.73908
07/12/2018,675.14348,746.68844,1781.89395
08/12/2018,1226.58544,1062.51193,2943.25002
09/12/2018,986.48334,1052.21161,2564.79831
10/12/2018,3021.93585,1809.50997,6443.08028
11/12/2018,535.82174,897.90154,1719.48336
12/12/2018,185.40167,402.39502,686.67354
13/12/2018,207.75177,311.4294,629.97764
14/12/2018,276.69424,477.03691,901.29546
15/12/2018,166.93561,313.8458,569.81018
16/12/2018,353.66056,567.29098,1109.56291
17/12/2018,695.54299,795.24607,1861.73047
18/12/2018,157.47767,369.42358,610.88595
19/12/2018,908.35927,846.02119,2238.81928
20/12/2018,678.85879,895.79342,1936.69571
21/12/2018,2592.50115,1253.37688,5228.48991
22/12/2018,2316.45787,1379.14647,4930.99905
23/12/2018,1304.02377,1215.861,3215.33619
24/12/2018,2298.93006,1291.26006,4816.23694
25/12/2018,634.36636,823.99297,1796.67443
26/12/2018,1104.93562,944.18363,2638.39459
27/12/2018,3042.01634,1282.67899,5947.03896
28/12/2018,1588.41519,1185.28171,3620.81768
29/12/2018,1104.15717,1031.44197,2724.45935
30/12/2018,1105.05423,1129.4408,2823.83366
31/12/2018,1527.14112,1158.75565,3500.33939
01/01/2019,243.40074,423.75712,796.96638
02/01/2019,1076.40409,1148.2447,2798.70796
03/01/2019,1409.40502,1108.82715,3269.88469
04/01/2019,1597.02977,1135.5305,3584.27526
05/01/2019,1844.6362,1331.2581,4159.66082
06/01/2019,1319.89781,1209.2384,3233.05349
07/01/2019,731.2499,660.44162,1781.67582
08/01/2019,951.55097,937.94983,2396.97428
09/01/2019,1811.06491,1425.5986,4202.52604
10/01/2019,1634.13234,1265.65563,3771.29025
11/01/2019,2462.61974,1625.17803,5401.14228
12/01/2019,1429.49202,1265.5085,3457.36569
13/01/2019,365.43186,479.28469,1039.6057
14/01/2019,1685.22393,1237.94173,3821.91572
15/01/2019,2175.77542,1230.67176,4566.81418
16/01/2019,1839.10846,1273.7995,4093.72642
17/01/2019,1360.30594,1164.17663,3249.94999
18/01/2019,1073.18597,843.27284,2488.80169
19/01/2019,2205.87052,1287.69869,4669.98631
20/01/2019,1153.91102,1154.92445,2924.22998
21/01/2019,623.27636,789.49108,1745.16812
22/01/2019,2286.77524,1747.10568,5253.44543
23/01/2019,2652.75277,1771.35345,5838.85094
24/01/2019,2467.33701,1650.0667,5433.26397
25/01/2019,2130.30931,1667.42654,4933.85522
26/01/2019,1088.62562,1213.44842,2882.65107
27/01/2019,495.35907,621.10641,1380.64637
28/01/2019,1859.70311,1467.11415,4318.61911
29/01/2019,2963.31972,1907.58322,6451.27671
30/01/2019,2073.763,1544.28962,4724.01521
31/01/2019,2411.26582,1619.80835,5317.03104
01/02/2019,2501.14618,1672.93742,5507.97474
02/02/2019,1401.80875,1302.42183,3451.8319
03/02/2019,1035.45176,1119.69241,2707.36295
04/02/2019,1495.89292,1383.52301,3677.1935
05/02/2019,1231.22727,1149.71623,3037.57165
06/02/2019,906.05881,1058.22625,2447.49701
07/02/2019,2786.09701,1686.10171,5958.05753
08/02/2019,208.76866,382.70307,702.81048
09/02/2019,811.52382,881.78773,2126.1069
10/02/2019,798.50608,1063.12224,2287.48107
11/02/2019,1901.04568,1294.97697,4209.87305
12/02/2019,1223.2717,1029.59207,2905.24917
13/02/2019,516.6902,770.35105,1562.59831
14/02/2019,506.76274,695.56086,1472.58621
15/02/2019,324.77829,580.307,1078.29344
16/02/2019,440.97866,681.48832,1357.64621
17/02/2019,103.64808,277.3926,436.31741
18/02/2019,429.81687,620.26624,1279.30956
19/02/2019,1347.9127,1180.77208,3247.54274
20/02/2019,632.78139,729.45946,1699.71073
21/02/2019,1479.29863,1045.5173,3313.74357
22/02/2019,427.13652,721.03595,1375.96947
23/02/2019,429.05175,818.55377,1476.42392
24/02/2019,512.29218,730.1992,1515.70287
25/02/2019,693.89421,982.21094,2046.16718
26/02/2019,2988.51158,1645.27261,6227.59308
27/02/2019,3041.02547,1690.191,6353.03168
28/02/2019,1163.91486,1380.43197,3165.07652
01/03/2019,544.87302,913.10807,1748.56837
02/03/2019,327.7513,531.08623,1033.63118
03/03/2019,357.80729,491.36012,1039.99027
04/03/2019,1019.24336,1046.75816,2609.57614
05/03/2019,1164.57834,1130.88907,2916.55094
06/03/2019,1365.89623,1307.49775,3401.84271
07/03/2019,812.72492,838.59138,2084.7522
08/03/2019,808.02532,957.53598,2196.4908
09/03/2019,1048.36103,1111.76748,2719.23191
10/03/2019,497.37028,747.2294,1509.85318
11/03/2019,1008.13981,928.93593,2474.72874
12/03/2019,480.64427,613.04655,1350.0241
13/03/2019,636.95251,729.67016,1706.31704
14/03/2019,1000.06027,1013.32986,2546.73416
15/03/2019,971.81121,1026.85867,2516.94842
16/03/2019,708.74331,990.1693,2076.89395
17/03/2019,370.30461,531.26173,1099.05418
18/03/2019,886.67527,991.0754,2350.62513
19/03/2019,796.7162,859.00866,2080.62313
20/03/2019,972.86962,840.99709,2332.7097
21/03/2019,819.62896,954.92561,2211.67246
22/03/2019,548.3077,660.83575,1501.56248
23/03/2019,916.23471,1069.37359,2474.24725
24/03/2019,331.65707,493.4955,1002.02925
25/03/2019,983.76607,1080.73595,2589.1562
26/03/2019,1299.90585,1311.86217,3305.02335
27/03/2019,1465.96523,1460.76015,3708.54216
28/03/2019,785.21894,962.97351,2166.95913
29/03/2019,983.43755,1156.68076,2664.59732
30/03/2019,915.79232,1072.64393,2476.83928
31/03/2019,355.21963,614.56507,1159.22753
01/04/2019,225.0763,438.76473,783.87692
02/04/2019,1117.53854,1078.44226,2791.97748
03/04/2019,834.22908,1167.28049,2446.41391
04/04/2019,633.82681,791.03288,1762.88714
05/04/2019,584.90159,784.72761,1681.56419
06/04/2019,731.78212,1066.15378,2188.20401
07/04/2019,246.16647,544.87393,922.32393
08/04/2019,925.35981,1152.86388,2571.72911
09/04/2019,632.72561,1221.91277,2192.07849
10/04/2019,658.24734,799.83208,1809.13056
11/04/2019,999.52515,1043.04247,2575.6263
12/04/2019,231.7345,525.39567,880.71691
13/04/2019,190.4718,458.37748,750.43023
14/04/2019,144.11591,371.6372,592.61185
15/04/2019,206.08616,398.81141,714.80567
16/04/2019,309.90922,622.32498,1097.51255
17/04/2019,335.59545,781.5126,1296.08509
18/04/2019,626.08731,1077.14374,2037.1309
19/04/2019,274.87609,766.07883,1187.5496
20/04/2019,667.64293,1327.80315,2351.50802
21/04/2019,224.32719,822.9496,1166.91313
22/04/2019,167.27933,655.97146,912.46283
23/04/2019,416.07325,1106.36048,1744.33054
24/04/2019,758.53013,1720.61382,2883.67715
25/04/2019,360.56463,772.28147,1325.13952
26/04/2019,222.01246,446.04528,786.45964
27/04/2019,1064.70062,1361.56312,2994.08129
28/04/2019,486.89925,760.25422,1506.82265
29/04/2019,218.94677,402.02983,737.74347
30/04/2019,481.58535,660.75589,1399.17644
01/05/2019,1409.30339,1470.50065,3631.40234
02/05/2019,868.18923,977.36983,2308.57468
03/05/2019,877.84925,816.13263,2162.14938
04/05/2019,744.28123,846.58293,1987.7982
05/05/2019,558.04977,714.5278,1570.19215
06/05/2019,743.20094,793.27007,1932.82895
07/05/2019,779.94899,887.87921,2083.78431
08/05/2019,643.10683,1094.58001,2080.66338
09/05/2019,798.17343,876.79006,2100.63891
10/05/2019,1043.20069,923.14108,2522.69309
11/05/2019,840.34485,928.98866,2217.49943
12/05/2019,291.10872,447.73358,894.09403
13/05/2019,512.74979,770.94727,1557.1526
14/05/2019,892.50107,1318.66032,2687.14283
15/05/2019,510.39252,955.20779,1737.79874
16/05/2019,204.61612,435.15003,748.89032
17/05/2019,873.02412,1059.19892,2397.81725
18/05/2019,676.90448,1070.1991,2108.10481
19/05/2019,197.15396,482.93617,785.23466
20/05/2019,884.75213,1200.82525,2557.42623
21/05/2019,922.06425,982.47668,2396.28876
22/05/2019,1260.48977,1025.35403,2958.07809
23/05/2019,1098.61206,1000.23944,2684.7544
24/05/2019,779.1363,846.76084,2041.41978
25/05/2019,548.88706,822.3341,1663.94909
26/05/2019,506.52119,973.64615,1750.30116
27/05/2019,865.00445,865.96445,2192.28612
28/05/2019,857.65521,840.8095,2155.86241
29/05/2019,518.6624,556.08891,1351.36014
30/05/2019,1095.43436,1030.20244,2709.84502
31/05/2019,568.52704,740.53839,1612.26764
01/06/2019,605.8888,712.24969,1641.2662
02/06/2019,135.56986,271.66071,479.53159
03/06/2019,318.76404,343.29144,832.05615
04/06/2019,367.94928,519.44072,1083.62175
05/06/2019,855.44213,971.47517,2283.13477
06/06/2019,837.41642,798.44884,2082.46943
07/06/2019,603.9981,857.83824,1783.95577
08/06/2019,837.2244,922.33222,2206.05842
09/06/2019,423.7777,598.11238,1247.89572
10/06/2019,1075.85973,1044.18526,2693.81385
11/06/2019,670.84045,602.43997,1631.04767
12/06/2019,470.39345,446.92878,1168.18861
13/06/2019,900.85367,839.22535,2220.51505
14/06/2019,257.86963,402.75443,798.14896
15/06/2019,430.45558,800.22417,1460.24685
16/06/2019,116.04713,256.08514,434.02157
17/06/2019,260.43636,367.24235,766.57252
18/06/2019,371.70687,467.97435,1037.91688
19/06/2019,272.45239,415.05476,832.80924
20/06/2019,870.69196,823.89114,2158.93359
21/06/2019,1012.96725,945.91505,2499.10979
22/06/2019,365.09908,437.18905,996.99981
23/06/2019,275.3519,605.77691,1027.97724
24/06/2019,865.83036,896.72382,2224.31186
25/06/2019,789.79716,701.82695,1912.83234
26/06/2019,819.15576,712.92548,1968.94684
27/06/2019,688.59314,546.02202,1601.85015
28/06/2019,232.24757,219.30996,575.41791
29/06/2019,441.26997,618.52241,1295.12697
30/06/2019,307.37233,400.08566,871.38339
01/07/2019,705.47753,615.02704,1696.74417
02/07/2019,734.3608,631.65294,1757.65705
03/07/2019,1260.85116,868.73417,2802.01228
04/07/2019,1531.35537,947.66516,3295.71067
05/07/2019,1067.60349,713.41347,2350.38268
06/07/2019,840.87212,733.66514,2022.98438
07/07/2019,472.31057,499.74526,1223.94467
08/07/2019,499.2425,462.32181,1227.81627
09/07/2019,509.55621,511.8927,1293.20132
10/07/2019,2139.00207,1004.53757,4284.29493
11/07/2019,916.50453,805.61448,2210.90186
12/07/2019,691.12269,675.20101,1734.90767
13/07/2019,886.61677,698.26266,2057.72277
14/07/2019,419.42967,417.80925,1060.92577
15/07/2019,559.26567,474.32035,1331.84907
16/07/2019,1165.56658,984.46341,2771.64058
17/07/2019,339.519,425.1615,945.74994
18/07/2019,632.481,527.17638,1496.967
19/07/2019,274.06046,384.95856,805.17873
20/07/2019,1070.20546,813.77773,2454.7366
21/07/2019,247.1389,248.32921,627.27018
22/07/2019,467.98017,332.35523,1049.91477
23/07/2019,308.64942,323.7249,796.98075
24/07/2019,256.05571,536.11838,928.73162
25/07/2019,282.9987,643.74034,1077.66558
26/07/2019,722.91896,1207.70073,2316.16093
27/07/2019,639.4243,1056.84794,2037.28481
28/07/2019,316.40568,706.54347,1191.69202
29/07/2019,1036.05948,1456.04661,3044.64904
30/07/2019,391.52738,517.47175,1117.80537
31/07/2019,549.36245,711.43474,1553.77877
01/08/2019,811.77752,801.93049,2046.63864
02/08/2019,1198.68998,994.43872,2832.40439
03/08/2019,831.77605,921.3346,2196.70673
04/08/2019,359.03143,753.85356,1304.36073
05/08/2019,379.18149,526.40817,1107.81167
06/08/2019,436.23796,424.61232,1093.50117
07/08/2019,905.26334,803.92504,2191.9761
08/08/2019,854.42328,797.4946,2107.59202
09/08/2019,838.71571,1118.35326,2404.36608
10/08/2019,1134.05763,948.24562,2687.10974
11/08/2019,452.24545,479.69979,1173.13315
12/08/2019,772.91534,712.61557,1897.73592
13/08/2019,1008.04406,831.60247,2377.24842
14/08/2019,442.6105,460.22794,1138.88783
15/08/2019,892.99409,775.31189,2144.55034
16/08/2019,223.63733,276.03989,618.94566
17/08/2019,343.06701,394.62366,920.6524
18/08/2019,294.90731,281.71179,733.89664
19/08/2019,974.98442,849.8676,2344.82284
20/08/2019,724.55585,677.81292,1788.78304
21/08/2019,186.51439,234.88242,520.86714
22/08/2019,292.94807,373.06133,822.24203
23/08/2019,447.9524,457.90669,1144.75742
24/08/2019,207.87815,466.91047,785.65251
25/08/2019,214.51149,484.2912,813.20423
26/08/2019,479.48211,702.35015,1437.54578
27/08/2019,485.50636,568.75722,1313.18989
28/08/2019,390.45621,491.56273,1090.2539
29/08/2019,254.06068,332.02063,721.57488
30/08/2019,265.37527,300.99856,707.90159
31/08/2019,421.97874,434.21627,1081.24129
01/09/2019,645.96448,646.57829,1637.04327
02/09/2019,569.81873,539.38824,1413.09809
03/09/2019,593.76506,652.67635,1563.10342
04/09/2019,842.49534,671.1082,1962.91636
05/09/2019,1403.13028,951.11227,3090.88723
06/09/2019,1188.1183,843.14901,2664.90503
07/09/2019,1085.43648,853.98613,2518.29886
08/09/2019,282.30433,284.04568,716.90629
09/09/2019,301.49377,487.64871,949.93266
10/09/2019,611.65977,429.37639,1367.24161
11/09/2019,1017.88754,755.5742,2316.31331
12/09/2019,838.93324,749.15722,2035.50359
13/09/2019,1408.83909,976.7227,3136.9125
14/09/2019,444.90266,468.93184,1151.10638
15/09/2019,589.66611,688.03573,1592.17775
16/09/2019,1219.77936,875.37927,2745.68154
17/09/2019,393.75489,316.56474,920.31383
18/09/2019,432.40582,541.33607,1204.3491
19/09/2019,1192.47508,696.87703,2525.31331
20/09/2019,677.71856,578.40109,1617.55505
21/09/2019,188.67267,417.21204,706.50606
22/09/2019,373.27239,839.2721,1411.61506
23/09/2019,250.12243,612.49991,996.01565
24/09/2019,612.91207,741.00111,1680.78654
25/09/2019,379.32564,599.0701,1180.69467
26/09/2019,354.68406,409.38305,953.22434
27/09/2019,717.59822,652.23204,1752.534
28/09/2019,893.74915,847.21611,2217.61234
29/09/2019,454.90975,577.35004,1274.86857
30/09/2019,1060.3645,895.21046,2521.08002
01/10/2019,1258.80544,938.91532,2869.05672
02/10/2019,814.33642,731.02004,1979.65179
03/10/2019,968.0901,648.67017,2133.05427
04/10/2019,1134.97254,1177.57262,2917.8395
05/10/2019,449.41211,526.83711,1215.92605
06/10/2019,150.11823,348.3095,578.48761
07/10/2019,281.5218,362.54255,794.20331
08/10/2019,314.27532,436.37081,918.25296
09/10/2019,542.11047,579.10557,1410.32995
10/10/2019,880.08461,784.81979,2134.26406
11/10/2019,595.08577,645.59117,1558.04325
12/10/2019,1038.52259,947.91478,2540.29387
13/10/2019,1075.73927,857.83582,2507.27965
14/10/2019,1203.64815,739.63981,2585.20793
15/10/2019,1869.28206,1107.43042,3973.62294
16/10/2019,950.25331,773.99684,2231.03156
17/10/2019,954.74027,670.69735,2134.61196
18/10/2019,2466.25189,1417.02475,5198.55827
19/10/2019,454.13844,512.65924,1208.99517
20/10/2019,490.79568,561.49679,1314.03964
21/10/2019,1164.89479,961.85449,2748.00158
22/10/2019,568.65861,641.63114,1513.56219
23/10/2019,226.03534,377.98136,724.56407
24/10/2019,679.91385,694.17215,1736.6922
25/10/2019,619.16351,731.78163,1681.15242
26/10/2019,841.09904,978.90218,2268.56937
27/10/2019,405.7787,540.70828,1162.8936
28/10/2019,1191.3478,1171.36541,2998.0732
29/10/2019,1955.41468,1533.7657,4532.02639
30/10/2019,2061.56496,1430.01434,4591.03651
31/10/2019,511.14421,695.042,1478.78549
01/11/2019,517.16915,623.97332,1416.95491
02/11/2019,1064.1995,1084.75434,2716.50406
03/11/2019,483.46301,739.99172,1481.2913
04/11/2019,561.40335,741.07183,1601.8783
05/11/2019,1431.5635,1143.01435,3338.04779
06/11/2019,1753.24657,1429.85996,4118.13384
07/11/2019,733.11958,1055.21572,2179.31668
08/11/2019,2044.73205,1385.32409,4520.53619
09/11/2019,2156.73934,1335.18917,4642.14335
10/11/2019,1051.83387,1051.87734,2664.66675
11/11/2019,1402.64954,910.79431,3061.49356
12/11/2019,899.78366,768.96568,2148.6147
13/11/2019,2626.03289,1266.27803,5292.80564
14/11/2019,970.10259,984.12432,2471.5942
15/11/2019,2360.89361,1323.74789,4943.73427
16/11/2019,2090.69475,1250.77314,4456.46037
17/11/2019,961.08611,859.7001,2333.34491
18/11/2019,1879.34142,1315.968,4197.58465
19/11/2019,1536.95411,903.53976,3260.16987
20/11/2019,214.93386,459.70101,789.26166
21/11/2019,414.66095,704.55461,1340.35919
22/11/2019,1011.63618,1131.8956,2683.04944
23/11/2019,1080.71149,1158.69955,2815.76736
24/11/2019,281.21504,454.31202,885.5024
25/11/2019,646.45804,829.33284,1820.55467
26/11/2019,1352.26203,1058.62683,3132.0663
27/11/2019,1629.73134,1068.59843,3567.48492
28/11/2019,1059.79046,965.0726,2590.06198
29/11/2019,1491.38881,1253.24135,3540.0056
30/11/2019,1709.50679,1282.20498,3903.41216
01/12/2019,909.73112,930.40534,2325.30692
02/12/2019,1686.91077,1206.95679,3793.51717
03/12/2019,2192.91694,1098.92683,4461.35256
04/12/2019,446.56496,620.11645,1304.83984
05/12/2019,589.15535,608.51194,1511.87088
06/12/2019,2008.68796,1367.91869,4447.86386
07/12/2019,1038.21997,974.53811,2566.45313
08/12/2019,393.31732,607.36814,1210.44624
09/12/2019,1295.86128,1026.17086,3013.13045
10/12/2019,458.68985,456.11371,1159.42832
11/12/2019,553.99941,641.47297,1490.92679
12/12/2019,724.48867,974.23763,2085.10473
13/12/2019,1482.84002,1135.2052,3408.86141
14/12/2019,1216.88585,1057.53641,2923.40202
15/12/2019,907.52216,1085.94504,2477.45961
16/12/2019,1294.88984,1166.06336,3151.53336
17/12/2019,1716.6336,1284.42564,3916.56046
18/12/2019,1476.09857,998.29128,3261.61087
19/12/2019,694.74787,695.40829,1760.67346
20/12/2019,1239.85849,1047.84704,2948.93686
21/12/2019,1194.92851,1107.58303,2939.7812
22/12/2019,1719.28183,1112.73493,3748.9303
23/12/2019,2438.04588,1172.71323,4910.99802
24/12/2019,2368.72578,1293.56855,4925.56408
25/12/2019,492.93199,886.36241,1642.18088
26/12/2019,205.40305,442.67965,757.62662
27/12/2019,161.75441,286.23166,534.25164
28/12/2019,230.38938,357.46728,710.72598
29/12/2019,160.08769,259.45597,504.92037
30/12/2019,1447.88931,1114.31141,3334.37738
31/12/2019,822.75066,964.50779,2226.04118
01/01/2020,161.65156,400.47615,648.33842
02/01/2020,153.79494,260.51258,496.32821
03/01/2020,1171.31949,1140.35635,2936.35448
04/01/2020,952.42281,1019.95422,2480.3155
05/01/2020,821.38282,838.56618,2098.0023
06/01/2020,790.22842,685.86959,1897.53628
07/01/2020,219.04402,317.69834,653.56113
08/01/2020,994.38275,1038.97106,2563.66999
09/01/2020,2231.77517,1399.92664,4821.93417
10/01/2020,1005.23243,810.53045,2351.8653
11/01/2020,920.52776,924.71379,2336.16995
12/01/2020,553.71019,790.8498,1639.8603
13/01/2020,146.67419,264.23442,489.13169
14/01/2020,322.77661,473.61635,968.53354
15/01/2020,304.17654,458.52926,924.92676
16/01/2020,210.79594,368.40164,691.61754
17/01/2020,1054.86666,959.83961,2577.27925
18/01/2020,948.53117,984.53514,2438.92927
19/01/2020,918.67803,1160.87661,2569.49662
20/01/2020,1807.17272,1356.58092,4127.54043
21/01/2020,3619.47181,1770.94256,7320.72196
22/01/2020,4264.64422,1795.15606,8334.18605
23/01/2020,1770.9397,1146.32916,3861.73215
24/01/2020,1948.97921,1279.49087,4267.88398
25/01/2020,360.39677,468.96743,1021.5681
26/01/2020,514.62223,575.7014,1364.77783
27/01/2020,565.97145,747.95227,1615.76304
28/01/2020,1886.49922,1502.96212,4395.55395
29/01/2020,1341.93257,1274.60312,3332.20434
30/01/2020,676.98444,757.92931,1795.95761
31/01/2020,561.22998,740.99007,1601.53068
01/02/2020,1096.88905,933.03768,2614.91076
02/02/2020,550.42307,686.4416,1530.41185
03/02/2020,989.2781,1088.47633,2605.34824
04/02/2020,1643.45414,1179.20763,3699.13553
05/02/2020,3027.43986,1651.03384,6293.04347
06/02/2020,1525.54276,1032.49737,3371.63029
07/02/2020,279.86155,574.63069,1003.74574
08/02/2020,211.48814,390.14463,714.42185
09/02/2020,295.57294,391.55333,844.75883
10/02/2020,716.68496,812.21921,1911.1208
11/02/2020,1080.7427,962.86464,2619.98036
12/02/2020,1362.18175,1249.07174,3337.60955
13/02/2020,1834.7777,1592.3067,4405.59324
14/02/2020,465.13807,692.23783,1405.43958
15/02/2020,208.83163,331.61366,651.81768
16/02/2020,125.20498,189.06104,381.03926
17/02/2020,878.14635,850.13135,2196.60366
18/02/2020,889.30224,909.46276,2273.0405
19/02/2020,636.49166,634.62507,1610.56533
20/02/2020,1370.32701,1148.56166,3249.70039
21/02/2020,370.0919,420.3416,987.80794
22/02/2020,749.93254,795.41764,1945.29816
23/02/2020,572.6052,694.25986,1572.24219
24/02/2020,1188.14372,1147.43654,2969.23145
25/02/2020,1603.96261,1278.91965,3738.29466
26/02/2020,1525.58713,1308.92658,3648.1275
27/02/2020,1346.69671,1183.3122,3248.21834
28/02/2020,338.5114,549.21795,1068.26149
29/02/2020,415.89593,516.24699,1153.94518
01/03/2020,426.05959,573.7618,1227.04403
02/03/2020,821.26122,813.33212,2072.58173
03/03/2020,1583.94122,1180.46547,3609.14143
04/03/2020,1301.72167,1272.10105,3268.04644
05/03/2020,1224.00281,1118.36077,2995.13892
06/03/2020,1041.65952,1058.35226,2655.54119
07/03/2020,301.64827,461.19065,923.71152
08/03/2020,330.0515,473.66361,979.7355
09/03/2020,614.455,667.6427,1609.79383
10/03/2020,1090.04788,1062.00704,2733.39046
11/03/2020,551.15681,710.39569,1555.49101
12/03/2020,817.90892,807.50902,2061.61855
13/03/2020,750.20939,827.09217,1977.39715
14/03/2020,170.2719,284.55466,545.63461
15/03/2020,369.31871,480.28627,1046.56702
16/03/2020,318.61744,484.13304,972.67292
17/03/2020,549.8608,661.77374,1504.88185
18/03/2020,954.0082,1076.34653,2539.13874
19/03/2020,1390.26699,1175.09074,3306.80373
20/03/2020,1133.94734,1134.80532,2873.50032
21/03/2020,189.37808,380.25908,670.6348
22/03/2020,80.41446,153.8684,277.16876
23/03/2020,164.11647,360.85786,612.49964
24/03/2020,140.98362,303.83794,520.00978
25/03/2020,451.37457,585.22288,1277.32082
26/03/2020,463.67967,736.06485,1447.03043
27/03/2020,514.92897,887.05989,1676.60662
28/03/2020,171.49682,260.27959,523.23772
29/03/2020,234.64503,349.87536,709.65937
30/03/2020,277.54495,412.41283,837.97584
31/03/2020,357.48178,547.43929,1095.57034
01/04/2020,338.39018,520.7762,1039.6339
02/04/2020,229.01536,330.01258,681.16458
03/04/2020,451.64079,691.33913,1383.84536
04/04/2020,152.76907,291.64266,525.88524
05/04/2020,50.67195,203.54742,281.24326
06/04/2020,255.18318,390.73433,782.00974
07/04/2020,167.14248,277.1153,533.39686
08/04/2020,242.05278,369.33524,740.47764
09/04/2020,229.09938,330.76248,682.04331
10/04/2020,158.47983,300.42085,543.41989
11/04/2020,304.00712,489.93632,956.07406
12/04/2020,163.24631,239.02106,489.32858
13/04/2020,301.40816,474.67852,936.83124
14/04/2020,381.56836,660.03889,1245.10219
15/04/2020,343.31889,619.54152,1145.95652
16/04/2020,268.27871,590.38501,1001.74
17/04/2020,224.59879,575.90975,920.28978
18/04/2020,202.39643,746.89595,1057.23281
19/04/2020,74.99212,186.81498,301.80127
20/04/2020,294.5799,677.89854,1129.58142
21/04/2020,286.02764,646.5747,1085.1443
22/04/2020,336.74682,814.55202,1330.88988
23/04/2020,209.07872,429.57848,750.16132
24/04/2020,266.18888,620.1524,1028.30299
25/04/2020,54.02901,147.64305,230.48639
26/04/2020,183.14607,443.3262,724.1462
27/04/2020,187.39362,267.64373,554.97655
28/04/2020,,,
29/04/2020,60.9926,180.97127,274.49197
30/04/2020,314.37678,834.65595,1316.69368
01/05/2020,350.90518,476.80895,1014.85606
02/05/2020,219.89479,347.81857,684.98584
03/05/2020,172.63541,443.93703,708.64096
04/05/2020,269.55776,509.27249,922.58856
05/05/2020,134.7323,219.87487,426.46148
06/05/2020,269.2481,460.6562,873.49755
07/05/2020,369.57288,725.83104,1292.50157
08/05/2020,417.58888,918.52693,1558.82094
09/05/2020,199.44441,315.17898,620.98948
10/05/2020,110.20605,124.39338,293.37359
11/05/2020,243.37108,324.58927,697.75303
12/05/2020,256.84939,332.43126,726.26149
13/05/2020,339.10947,434.73424,954.69483
14/05/2020,298.75627,467.86165,925.94818
15/05/2020,319.30913,439.25626,928.85674
16/05/2020,276.17159,383.80692,807.26409
17/05/2020,144.70637,307.35207,529.23205
18/05/2020,318.12368,532.25894,1020.04173
19/05/2020,331.27081,484.82903,992.77051
20/05/2020,145.61593,263.1464,486.42106
21/05/2020,316.6685,673.91855,1159.47012
22/05/2020,78.64079,196.09939,316.68019
23/05/2020,150.22597,216.18921,446.53247
24/05/2020,188.00811,294.81893,583.09395
25/05/2020,133.83349,221.1411,426.34958
26/05/2020,226.93743,296.47368,644.43947
27/05/2020,235.43594,366.34727,727.34396
28/05/2020,345.47314,680.07781,1209.79587
29/05/2020,355.27109,512.70609,1057.44743
30/05/2020,69.23199,95.82443,201.97869
31/05/2020,154.07837,358.7747,595.02483
01/06/2020,82.21365,170.98998,297.04917
02/06/2020,429.27494,548.13536,1206.34777
03/06/2020,264.07919,313.62019,718.53594
04/06/2020,302.27207,387.19751,850.67486
05/06/2020,178.26806,183.26617,456.60664
06/06/2020,212.9908,265.41105,591.99241
07/06/2020,145.57945,157.21124,380.42988
08/06/2020,301.88231,433.08432,895.96409
09/06/2020,88.32605,175.31116,310.74254
10/06/2020,213.12326,509.56744,836.35189
11/06/2020,230.96897,362.22326,716.37072
12/06/2020,187.59342,270.17466,557.81385
13/06/2020,321.03537,617.89242,1110.13984
